date;value;res;value_filt
2015-06-09;17519.9;658.9000000000015;18164.62297864663
2015-06-10;18028.6;508.6999999999971;18351.047241825287
2015-06-11;20124.3;2095.7000000000007;18473.699432083104
2015-06-12;19271.0;-853.2999999999993;18530.339435548693
2015-06-13;19271.0;0.0;18521.781642980433
2015-06-14;19271.0;0.0;18451.870136410937
2015-06-15;17762.3;-1508.7000000000007;18327.303544653154
2015-06-16;17406.9;-355.3999999999978;18157.314520138803
2015-06-17;17356.5;-50.400000000001455;17953.217857748
2015-06-18;17467.0;110.5;17727.849869841983
2015-06-19;17503.1;36.099999999998545;17494.928973518337
2015-06-20;17503.1;0.0;17268.37286757679
2015-06-21;17503.1;0.0;17061.610690232
2015-06-22;16691.0;-812.0999999999985;16886.92889150474
2015-06-23;16630.7;-60.29999999999927;16754.887203057886
2015-06-24;16614.8;-15.900000000001455;16673.8362480352
2015-06-25;16604.6;-10.200000000000728;16649.56140742808
2015-06-26;16911.5;306.90000000000146;16685.069105626375
2015-06-27;16911.5;0.0;16780.522357351187
2015-06-28;16911.5;0.0;16933.322940174123
2015-06-29;16745.7;-165.79999999999927;17138.328622254565
2015-06-30;17246.0;500.2999999999993;17388.186123407126
2015-07-01;17459.0;213.0;17673.754449818505
2015-07-02;17878.3;419.2999999999993;17984.589300989544
2015-07-03;19051.3;1173.0;18309.457607170865
2015-07-04;19051.3;0.0;18636.851929831875
2015-07-05;19051.3;0.0;18955.477267717273
2015-07-06;19051.3;0.0;19254.68740332527
2015-07-07;18764.0;-287.2999999999993;19524.853805323517
2015-07-08;20853.5;2089.5;19757.65668584726
2015-07-09;19428.8;-1424.7000000000007;19946.294478180866
2015-07-10;19887.2;458.40000000000146;20085.614156603766
2015-07-11;19887.2;0.0;20172.169954312256
2015-07-12;19887.2;0.0;20204.221761325916
2015-07-13;20719.3;832.0999999999985;20181.68657148
2015-07-14;20779.1;59.79999999999927;20106.05673352883
2015-07-15;19806.2;-972.8999999999978;19980.29754877788
2015-07-16;19495.9;-310.2999999999993;19808.734197792426
2015-07-17;19298.6;-197.3000000000029;19596.93444411834
2015-07-18;19298.6;0.0;19351.58951245383
2015-07-19;19298.6;0.0;19080.391477302124
2015-07-20;18669.9;-628.6999999999971;18791.90193310088
2015-07-21;18218.9;-451.0;18495.404112176086
2015-07-22;18274.9;56.0;18200.72934853867
2015-07-23;18121.5;-153.40000000000146;17918.04910101923
2015-07-24;17639.9;-481.59999999999854;17657.625736003272
2015-07-25;17639.9;0.0;17429.518837113046
2015-07-26;17639.9;0.0;17243.248685220777
2015-07-27;16817.7;-822.2000000000007;17107.424301845553
2015-07-28;16675.7;-142.0;17029.34950758043
2015-07-29;17166.0;490.2999999999993;17014.62617097054
2015-07-30;17223.8;57.79999999999927;17066.77855104005
2015-07-31;17582.1;358.2999999999993;17186.92575676998
2015-08-01;17582.1;0.0;17373.53036269686
2015-08-02;17582.1;0.0;17622.24980772949
2015-08-03;17509.7;-72.39999999999782;17925.91325737359
2015-08-04;17928.5;418.7999999999993;18274.640262803252
2015-08-05;17968.9;40.400000000001455;18656.10918266127
2015-08-06;19451.8;1482.8999999999978;19055.973544970013
2015-08-07;19739.4;287.6000000000022;19458.414089116955
2015-08-08;19739.4;0.0;19846.80401486861
2015-08-09;19739.4;0.0;20204.455865167187
2015-08-10;19924.9;185.5;20515.41129383233
2015-08-11;21696.6;1771.699999999997;20765.230367475662
2015-08-12;21281.6;-415.0;20941.735440728396
2015-08-13;21375.4;93.80000000000291;21035.666168641077
2015-08-14;21363.8;-11.600000000002183;21041.20673772505
2015-08-15;21363.8;0.0;20956.353502856204
2015-08-16;21363.8;0.0;20783.10029805246
2015-08-17;19736.1;-1627.7000000000007;20527.429001595552
2015-08-18;19325.9;-410.1999999999971;20199.103696747658
2015-08-19;19282.0;-43.900000000001455;19811.277243217177
2015-08-20;18215.0;-1067.0;19379.928646153494
2015-08-21;19297.6;1082.5999999999985;18923.15782718059
2015-08-22;19297.6;0.0;18460.370989004114
2015-08-23;19297.6;0.0;18011.394599502542
2015-08-24;17267.8;-2029.7999999999993;17595.559093850217
2015-08-25;16544.6;-723.2000000000007;17230.79475704809
2015-08-26;16967.2;422.6000000000022;16932.7819733154
2015-08-27;16926.6;-40.60000000000218;16714.196167850656
2015-08-28;16670.8;-255.79999999999927;16584.084350787798
2015-08-29;16670.8;0.0;16547.405218120333
2015-08-30;16670.8;0.0;16604.758294914325
2015-08-31;16670.8;0.0;16752.3196899661
2015-09-01;16788.4;117.60000000000218;16981.992813656
2015-09-02;17543.3;754.8999999999978;17281.772146201616
2015-09-03;18067.3;524.0;17636.307215499368
2015-09-04;18061.3;-6.0;18027.642871688524
2015-09-05;18061.3;0.0;18436.10137224539
2015-09-06;18061.3;0.0;18841.262449768325
2015-09-07;18681.3;620.0;19222.99019376266
2015-09-08;19198.2;516.9000000000015;19562.450970523165
2015-09-09;19514.6;316.3999999999978;19843.0653428282
2015-09-10;19583.9;69.30000000000291;20051.339433789642
2015-09-11;21573.4;1989.5;20177.52751513694
2015-09-12;21573.4;0.0;20216.08754812214
2015-09-13;21573.4;0.0;20165.904354142243
2015-09-14;20252.6;-1320.800000000003;20030.270090025504
2015-09-15;19212.3;-1040.2999999999993;19816.627537286182
2015-09-16;18554.2;-658.0999999999985;19536.09703924133
2015-09-17;18373.9;-180.29999999999927;19202.821410344484
2015-09-18;18500.1;126.19999999999709;18833.173656625982
2015-09-19;18500.1;0.0;18444.879064145887
2015-09-20;18500.1;0.0;18056.105727961873
2015-09-21;17112.7;-1387.3999999999978;17684.575950255683
2015-09-22;17079.9;-32.79999999999927;17346.745597000667
2015-09-23;17035.9;-44.0;17057.090271396133
2015-09-24;17035.9;0.0;16827.527062433313
2015-09-25;16729.0;-306.90000000000146;16666.989762811463
2015-09-26;16729.0;0.0;16581.164870249766
2015-09-27;16729.0;0.0;16572.386263492943
2015-09-28;16956.6;227.59999999999854;16639.67879167438
2015-09-29;17429.1;472.5;16778.935440899833
2015-09-30;17271.5;-157.59999999999854;16983.209248575782
2015-10-01;17028.9;-242.59999999999854;17243.099466909396
2015-10-02;17768.8;739.8999999999978;17547.2111912635
2015-10-03;17768.8;0.0;17882.668240125287
2015-10-04;17768.8;0.0;18235.659991989323
2015-10-05;17816.1;47.29999999999927;18592.003749276868
2015-10-06;18340.4;524.3000000000029;18937.704781952107
2015-10-07;19366.4;1026.0;19259.496475597345
2015-10-08;19264.3;-102.10000000000218;19545.343130001966
2015-10-09;20235.5;971.2000000000007;19784.88822271144
2015-10-10;20235.5;0.0;19969.831727564946
2015-10-11;20235.5;0.0;20094.221695756412
2015-10-12;20297.7;62.20000000000073;20154.647993806473
2015-10-13;20646.5;348.7999999999993;20150.329908301726
2015-10-14;20616.7;-29.799999999999272;20083.094133792285
2015-10-15;19625.5;-991.2000000000007;19957.245131682907
2015-10-16;19639.0;13.5;19779.335512569814
2015-10-17;19639.0;0.0;19557.849404696393
2015-10-18;19639.0;0.0;19302.81618774205
2015-10-19;18879.6;-759.4000000000015;19025.375047076814
2015-10-20;17799.5;-1080.0999999999985;18737.31225425561
2015-10-21;17760.4;-39.099999999998545;18450.592826869793
2015-10-22;18122.4;362.0;18176.90640505891
2015-10-23;18051.3;-71.10000000000218;17927.244138102757
2015-10-24;18051.3;0.0;17711.519578359137
2015-10-25;18051.3;0.0;17538.242571543113
2015-10-26;17197.6;-853.7000000000007;17414.251430889613
2015-10-27;17394.8;197.20000000000073;17344.505705542346
2015-10-28;17341.4;-53.39999999999782;17331.939855014058
2015-10-29;17586.3;244.89999999999782;17377.377180198808
2015-10-30;17987.0;400.7000000000007;17479.503299481807
2015-10-31;17987.0;0.0;17634.898993789568
2015-11-01;17987.0;0.0;17838.132967799324
2015-11-02;17458.8;-528.2000000000007;18081.915543970383
2015-11-03;18054.9;596.1000000000022;18357.314125883357
2015-11-04;18413.4;358.5;18654.030160191436
2015-11-05;18991.6;578.1999999999971;18960.73518643506
2015-11-06;19318.0;326.40000000000146;19265.46048207902
2015-11-07;19318.0;0.0;19556.031067028372
2015-11-08;19318.0;0.0;19820.530858283808
2015-11-09;19419.8;101.79999999999927;20047.782076263316
2015-11-10;20023.0;603.2000000000007;20227.819116912786
2015-11-11;21049.1;1026.0999999999985;20352.335452698353
2015-11-12;21232.0;182.90000000000146;20415.081989037437
2015-11-13;21149.3;-82.70000000000073;20412.196752622698
2015-11-14;21149.3;0.0;20342.4486751748
2015-11-15;21149.3;0.0;20207.382215028494
2015-11-16;19078.3;-2071.0;20011.354151499614
2015-11-17;19124.4;46.10000000000218;19761.458574401204
2015-11-18;18830.6;-293.8000000000029;19467.340417335028
2015-11-19;18654.6;-176.0;19140.901548432732
2015-11-20;18095.2;-559.3999999999978;18795.90635368433
2015-11-21;18095.2;0.0;18447.496075406834
2015-11-22;18095.2;0.0;18111.623243771028
2015-11-23;17786.9;-308.2999999999993;17804.419809222534
2015-11-24;17961.9;175.0;17541.51547895756
2015-11-25;17333.1;-628.8000000000029;17337.326566872685
2015-11-26;17645.3;312.2000000000007;17204.3404110232
2015-11-27;17866.3;221.0;17152.425792775834
2015-11-28;17866.3;0.0;17188.205160470814
2015-11-29;17866.3;0.0;17314.528878489327
2015-11-30;17757.4;-108.89999999999782;17530.09407506707
2015-12-01;17757.4;0.0;17829.249824090493
2015-12-02;17869.2;111.79999999999927;18202.025426936307
2015-12-03;18553.6;684.3999999999978;18634.408897650537
2015-12-04;19064.3;510.7000000000007;19108.888376060444
2015-12-05;19064.3;0.0;19605.25071864479
2015-12-06;19064.3;0.0;20101.610228228095
2015-12-07;19515.8;451.5;20575.618251259082
2015-12-08;20239.4;723.6000000000022;21005.783487579232
2015-12-09;20629.5;390.09999999999854;21372.81578988134
2015-12-10;20964.1;334.59999999999854;21660.895323322227
2015-12-11;23657.2;2693.100000000002;21858.766116946055
2015-12-12;23657.2;0.0;21960.5594478411
2015-12-13;23657.2;0.0;21966.268389872115
2015-12-14;22090.6;-1566.6000000000022;21881.819405063365
2015-12-15;21423.3;-667.2999999999993;21718.71818845994
2015-12-16;21423.3;0.0;21493.282339709855
2015-12-17;21423.3;0.0;21225.509458511086
2015-12-18;20920.0;-503.2999999999993;20937.662332549306
2015-12-19;20920.0;0.0;20652.679553718517
2015-12-20;20920.0;0.0;20392.5372694342
2015-12-21;18771.5;-2148.5;20176.693858239047
2015-12-22;18755.7;-15.799999999999272;20020.743259907522
2015-12-23;19008.3;252.59999999999854;19935.384890657242
2015-12-24;19574.7;566.4000000000015;19925.79016232333
2015-12-25;20220.1;645.3999999999978;19991.410293186604
2015-12-26;20220.1;0.0;20126.230821191348
2015-12-27;20220.1;0.0;20319.438890124777
2015-12-28;19971.5;-248.59999999999854;20556.43384937924
2015-12-29;20544.4;572.9000000000015;20820.083436139426
2015-12-30;21941.8;1397.3999999999978;21092.10945079865
2015-12-31;22692.3;750.5;21354.479978974898
2016-01-01;22692.3;0.0;21590.69021963594
2016-01-02;22692.3;0.0;21786.829970407693
2016-01-03;22692.3;0.0;21932.360801192237
2016-01-04;22692.3;0.0;22020.557047428312
2016-01-05;21003.3;-1689.0;22048.598577591787
2016-01-06;20932.1;-71.20000000000073;22017.336305239925
2016-01-07;20932.1;0.0;21930.780357510183
2016-01-08;20873.1;-59.0;21795.38302623391
2016-01-09;20873.1;0.0;21619.20233229982
2016-01-10;20873.1;0.0;21411.03645415496
2016-01-11;21228.8;355.7000000000007;21179.614647722698
2016-01-12;21741.1;512.2999999999993;20932.917759117583
2016-01-13;21133.2;-607.8999999999978;20677.682838685745
2016-01-14;21238.7;105.5;20419.123970360866
2016-01-15;20169.3;-1069.4000000000015;20160.877649931954
2016-01-16;20169.3;0.0;19905.158188332414
2016-01-17;20169.3;0.0;19653.0886752747
2016-01-18;19364.4;-804.8999999999978;19405.157550961863
2016-01-19;18942.6;-421.8000000000029;19161.740805030156
2016-01-20;18255.4;-687.1999999999971;18923.625716202452
2016-01-21;18239.9;-15.5;18692.47382252254
2016-01-22;18504.7;264.7999999999993;18471.16799421312
2016-01-23;18504.7;0.0;18264.000243092236
2016-01-24;18504.7;0.0;18076.67215793969
2016-01-25;17635.7;-869.0;17916.097344048445
2016-01-26;17638.4;2.7000000000007276;17790.013612673818
2016-01-27;17569.3;-69.10000000000218;17706.430536135813
2016-01-28;17418.3;-151.0;17672.95402860271
2016-01-29;18241.6;823.2999999999993;17696.04261719998
2016-01-30;18241.6;0.0;17780.2589987424
2016-01-31;18241.6;0.0;17927.584542310222
2016-02-01;17768.4;-473.1999999999971;18136.863106651916
2016-02-02;18648.9;880.5;18403.433756160874
2016-02-03;18888.7;239.79999999999927;18718.99993336968
2016-02-04;19087.5;198.79999999999927;19071.766043713174
2016-02-05;19451.4;363.90000000000146;19446.852297491518
2016-02-06;19451.4;0.0;19826.976465067375
2016-02-07;19451.4;0.0;20193.3686485815
2016-02-08;19314.5;-136.90000000000146;20526.86413656872
2016-02-09;19760.6;446.09999999999854;20809.10177917796
2016-02-10;20566.7;806.1000000000022;21023.742829414376
2016-02-11;22464.7;1898.0;21157.6192196403
2016-02-12;22708.7;244.0;21201.721644155245
2016-02-13;22708.8;0.09999999999854481;21151.94681162802
2016-02-14;22708.8;0.0;21009.53931433272
2016-02-15;19654.1;-3054.7000000000007;20781.18553243308
2016-02-16;19450.2;-203.89999999999782;20478.74304752687
2016-02-17;19564.2;114.0;20118.616951646396
2016-02-18;19225.6;-338.6000000000022;19720.821781118168
2016-02-19;19031.0;-194.59999999999854;19307.792207512495
2016-02-20;19031.0;0.0;18903.024997009466
2016-02-21;19031.0;0.0;18529.64750175997
2016-02-22;17699.4;-1331.5999999999985;18209.01308007713
2016-02-23;18164.4;465.0;17959.421038360942
2016-02-24;18090.4;-74.0;17795.04830075973
2016-02-25;17836.7;-253.70000000000073;17725.163012438312
2016-02-26;17839.2;2.5;17753.66815354867
2016-02-27;17839.2;0.0;17878.997850359505
2016-02-28;17839.2;0.0;18094.362512409814
2016-02-29;17690.7;-148.5;18388.31335717375
2016-03-01;18224.1;533.3999999999978;18745.574357072037
2016-03-02;18817.2;593.1000000000022;19148.07193856
2016-03-03;19580.8;763.5999999999985;19576.081243174427
2016-03-04;20360.3;779.5;20009.40325175141
2016-03-05;21627.5;1267.2000000000007;20428.489781926037
2016-03-06;21627.5;0.0;20815.44285153071
2016-03-07;21627.5;0.0;21154.830091735923
2016-03-08;21627.5;0.0;21434.277201396013
2016-03-09;20979.8;-647.7000000000007;21644.81989153776
2016-03-10;20667.1;-312.7000000000007;21781.019235034288
2016-03-11;22374.5;1707.4000000000015;21840.863719470486
2016-03-12;22374.5;0.0;21825.49678089553
2016-03-13;22374.5;0.0;21738.818817239473
2016-03-14;21210.6;-1163.9000000000015;21587.01689322415
2016-03-15;20363.2;-847.3999999999978;21378.07348324031
2016-03-16;20040.3;-322.90000000000146;21121.298260970212
2016-03-17;19923.7;-116.59999999999854;20826.915339009167
2016-03-18;20292.9;369.2000000000007;20505.724145315435
2016-03-19;20292.9;0.0;20168.837205922515
2016-03-20;20292.9;0.0;19827.484416427
2016-03-21;20292.9;0.0;19492.862645146794
2016-03-22;20292.9;0.0;19176.00301049434
2016-03-23;20292.9;0.0;18887.6266258944
2016-03-24;18036.5;-2256.4000000000015;18637.96306126285
2016-03-25;18143.0;106.5;18436.513636294414
2016-03-26;18143.0;0.0;18291.752789939223
2016-03-27;18143.0;0.0;18210.773624917252
2016-03-28;17562.5;-580.5;18198.896584263723
2016-03-29;18422.4;859.9000000000015;18259.271390747457
2016-03-30;18309.5;-112.90000000000146;18392.51041585719
2016-03-31;18390.8;81.29999999999927;18596.395483495096
2016-04-01;19040.6;649.7999999999993;18865.699193841872
2016-04-02;19040.6;0.0;19192.15615549777
2016-04-03;19040.6;0.0;19564.609542258884
2016-04-04;19684.9;644.3000000000029;19969.34509906126
2016-04-05;20472.0;787.0999999999985;20390.60940088297
2016-04-06;21448.1;976.0999999999985;20811.293304305487
2016-04-07;21161.5;-286.59999999999854;21213.74664861401
2016-04-08;21634.7;473.2000000000007;21580.677772877105
2016-04-09;21634.7;0.0;21896.082480076395
2016-04-10;21634.7;0.0;22146.14250848013
2016-04-11;23156.7;1522.0;22320.033754380736
2016-04-12;22892.9;-263.7999999999993;22410.589377965996
2016-04-13;22855.0;-37.900000000001455;22414.772044456746
2016-04-14;22527.8;-327.2000000000007;22333.92207618994
2016-04-15;21701.6;-826.2000000000007;22173.763124060937
2016-04-16;21701.6;0.0;21944.162866528204
2016-04-17;21701.6;0.0;21658.661946559885
2016-04-18;21032.4;-669.1999999999971;21333.79869473589
2016-04-19;20708.5;-323.90000000000146;20988.269192800628
2016-04-20;20108.2;-600.2999999999993;20641.971209309333
2016-04-21;20747.7;639.5;20314.9860954759
2016-04-22;19843.7;-904.0;20026.554774524597
2016-04-23;19843.7;0.0;19794.10266729779
2016-04-24;19843.7;0.0;19632.364152309878
2016-04-25;19205.6;-638.1000000000022;19552.65047564342
2016-04-26;20064.0;858.4000000000015;19562.296482148813
2016-04-27;19617.4;-446.59999999999854;19664.3117099858
2016-04-28;19655.4;38.0;19857.25080485049
2016-04-29;21139.3;1483.8999999999978;20135.30732800357
2016-04-30;21139.3;0.0;20488.624242927403
2016-05-01;21139.3;0.0;20903.80400631287
2016-05-02;21139.3;0.0;21364.591575086688
2016-05-03;20469.0;-670.2999999999993;21852.695097656448
2016-05-04;21048.6;579.5999999999985;22348.701944502795
2016-05-05;22265.9;1217.300000000003;22833.04245123941
2016-05-06;24250.1;1984.199999999997;23286.950717331532
2016-05-07;24250.1;0.0;23693.371419818144
2016-05-08;24250.1;0.0;24037.7641613735
2016-05-09;24250.1;0.0;24308.762499340046
2016-05-10;24250.1;0.0;24498.653376553993
2016-05-11;24646.6;396.5;24603.653787586973
2016-05-12;25012.1;365.5;24623.974463739178
2016-05-13;25153.7;141.60000000000218;24563.674190219717
2016-05-14;25153.7;0.0;24430.321949018526
2016-05-15;25153.7;0.0;24234.496221523947
2016-05-16;23070.1;-2083.600000000002;23989.160372754253
2016-05-17;22793.3;-276.7999999999993;23708.959176065273
2016-05-18;23194.4;401.1000000000022;23409.483663737443
2016-05-19;23067.7;-126.70000000000073;23106.549472401282
2016-05-20;22117.5;-950.2000000000007;22815.528025075826
2016-05-21;22117.5;0.0;22550.761027255863
2016-05-22;22117.5;0.0;22325.077982127175
2016-05-23;21809.3;-308.2000000000007;22149.425094945207
2016-05-24;21680.2;-129.09999999999854;22032.603425345707
2016-05-25;23078.4;1398.2000000000007;21981.10569990518
2016-05-26;22384.5;-693.9000000000015;21999.03574009625
2016-05-27;22897.4;512.9000000000015;22088.09247065882
2016-05-28;22897.4;0.0;22247.601912903603
2016-05-29;22897.4;0.0;22474.584889213416
2016-05-30;22635.0;-262.40000000000146;22763.854392154
2016-05-31;23190.1;555.0999999999985;23108.143443262674
2016-06-01;23058.5;-131.59999999999854;23498.270427687403
2016-06-02;23898.3;839.7999999999993;23923.35309844939
2016-06-03;24337.1;438.7999999999993;24371.083759229172
2016-06-04;24337.1;0.0;24828.076070915955
2016-06-05;24337.1;0.0;25280.288534179985
2016-06-06;24980.5;643.4000000000015;25713.52156807959
2016-06-07;25353.5;373.0;26113.97528866872
2016-06-08;26308.7;955.2000000000007;26468.844967094068
2016-06-09;27000.9;692.2000000000007;26766.92221288709
2016-06-10;27880.2;879.2999999999993;26999.16358882725
2016-06-11;27880.2;0.0;27159.185717339347
2016-06-12;27880.2;0.0;27243.64760944776
2016-06-13;28483.5;603.2999999999993;27252.486986221906
2016-06-14;27941.6;-541.9000000000015;27188.987230543513
2016-06-15;26728.7;-1212.8999999999978;27059.66424922408
2016-06-16;26332.4;-396.2999999999993;26873.97652202727
2016-06-17;26002.2;-330.2000000000007;26643.875383053302
2016-06-18;26002.2;0.0;26383.22460041333
2016-06-19;26002.2;0.0;26107.127339800096
2016-06-20;24768.7;-1233.5;25831.203792115008
2016-06-21;25130.9;362.2000000000007;25570.86380767757
2016-06-22;25139.2;8.299999999999272;25340.616028882698
2016-06-23;25355.9;216.70000000000073;25153.448927101665
2016-06-24;25424.4;68.5;25020.31083505083
2016-06-25;25424.4;0.0;24949.70669213816
2016-06-26;25424.4;0.0;24947.419942473818
2016-06-27;24378.0;-1046.4000000000015;25016.359824478448
2016-06-28;25294.3;916.2999999999993;25156.527854898868
2016-06-29;25996.8;702.5;25365.09296716279
2016-06-30;26951.9;955.1000000000022;25636.562478618354
2016-07-01;26124.3;-827.6000000000022;25963.035483966665
2016-07-02;26124.3;0.0;26334.52583581656
2016-07-03;26124.3;0.0;26739.342916075624
2016-07-04;26249.5;125.20000000000073;27164.519298732775
2016-07-05;27486.0;1236.5;27596.274683962198
2016-07-06;27486.0;0.0;28020.50491090193
2016-07-07;28103.0;617.0;28423.2834701726
2016-07-08;28723.2;620.2000000000007;28791.361030173037
2016-07-09;28723.2;0.0;29112.646543469156
2016-07-10;28723.2;0.0;29376.65207435764
2016-07-11;30523.6;1800.3999999999978;29574.88311211595
2016-07-12;31447.8;924.2000000000007;29701.157182484734
2016-07-13;30425.0;-1022.7999999999993;29751.8361837542
2016-07-14;30376.2;-48.79999999999927;29725.961920839818
2016-07-15;29181.4;-1194.7999999999993;29625.28939948077
2016-07-16;29181.4;0.0;29454.2179899275
2016-07-17;29181.4;0.0;29219.625906803216
2016-07-18;28028.6;-1152.800000000003;28930.617950675573
2016-07-19;28191.3;162.70000000000073;28598.19964632741
2016-07-20;27253.1;-938.2000000000007;28234.8925657575
2016-07-21;26680.3;-572.7999999999993;27854.305794852407
2016-07-22;28142.3;1462.0;27470.67750843269
2016-07-23;28142.3;0.0;27098.3989686943
2016-07-24;28142.3;0.0;26751.531552767206
2016-07-25;26087.7;-2054.5999999999985;26443.326206587088
2016-07-26;25402.7;-685.0;26185.754426737654
2016-07-27;26125.8;723.0999999999985;25989.060670344337
2016-07-28;25567.2;-558.5999999999985;25861.347895546558
2016-07-29;26409.2;842.0;25808.210389039894
2016-07-30;26409.2;0.0;25832.430580064112
2016-07-31;26409.2;0.0;25933.758486092258
2016-08-01;26126.1;-283.1000000000022;26108.79308314471
2016-08-02;26072.0;-54.099999999998545;26350.98364174479
2016-08-03;26463.4;391.40000000000146;26650.765524066563
2016-08-04;26705.0;241.59999999999854;26995.838997573206
2016-08-05;27127.3;422.2999999999993;27371.59152659817
2016-08-06;27127.3;0.0;27761.65434289495
2016-08-07;27127.3;0.0;28148.573753904086
2016-08-08;27770.4;643.1000000000022;28514.567708195933
2016-08-09;28811.4;1041.0;28842.32974922134
2016-08-10;29229.8;418.3999999999978;29115.836703606397
2016-08-11;31170.6;1940.7999999999993;29321.114068726012
2016-08-12;30433.1;-737.5;29446.914504044264
2016-08-13;30433.1;0.0;29485.27004916625
2016-08-14;30433.1;0.0;29431.88717590927
2016-08-15;28724.4;-1708.699999999997;29286.364613613838
2016-08-16;28470.7;-253.70000000000073;29052.225873893185
2016-08-17;27724.2;-746.5;28736.77025337829
2016-08-18;27492.2;-232.0;28350.75661532687
2016-08-19;27399.4;-92.79999999999927;27907.9425138033
2016-08-20;27399.4;0.0;27424.50668602566
2016-08-21;27399.4;0.0;26918.385498397714
2016-08-22;26012.7;-1386.7000000000007;26408.553906543213
2016-08-23;25619.7;-393.0;25914.279524674508
2016-08-24;25771.6;151.89999999999782;25454.375331809122
2016-08-25;24862.7;-908.8999999999978;25046.473241289055
2016-08-26;24965.6;102.89999999999782;24706.337973438218
2016-08-27;24965.6;0.0;24447.23889822395
2016-08-28;24965.6;0.0;24279.3969255961
2016-08-29;24478.2;-487.3999999999978;24209.5239329141
2016-08-30;24478.2;0.0;24240.473131393202
2016-08-31;24719.0;240.79999999999927;24371.019459268446
2016-09-01;24548.6;-170.40000000000146;24595.788724543803
2016-09-02;25017.5;468.90000000000146;24905.35203745091
2016-09-03;25017.5;0.0;25286.497512536152
2016-09-04;25017.5;0.0;25722.68405632775
2016-09-05;24812.3;-205.20000000000073;26194.672474226445
2016-09-06;26167.7;1355.4000000000015;26681.317743130432
2016-09-07;26302.2;134.5;27160.494094133905
2016-09-08;27712.1;1409.8999999999978;27610.11278292422
2016-09-09;29100.1;1388.0;28009.1824413943
2016-09-10;29100.1;0.0;28338.854958098636
2016-09-11;29100.1;0.0;28583.396909139832
2016-09-12;29100.1;0.0;28731.028215925624
2016-09-13;28958.1;-142.0;28774.57599627095
2016-09-14;29775.3;817.2000000000007;28711.90203632507
2016-09-15;28288.2;-1487.0999999999985;28546.076023609778
2016-09-16;27611.6;-676.6000000000022;28285.28239862949
2016-09-17;27611.6;0.0;27942.464996082246
2016-09-18;27611.6;0.0;27534.729169216727
2016-09-19;26931.5;-680.0999999999985;27082.534621718427
2016-09-20;25643.3;-1288.2000000000007;26608.722824305685
2016-09-21;25642.3;-1.0;26137.430168046216
2016-09-22;25279.1;-363.2000000000007;25692.941799926353
2016-09-23;25323.8;44.70000000000073;25298.541643135464
2016-09-24;25323.8;0.0;24975.41192272432
2016-09-25;25323.8;0.0;24741.631225448386
2016-09-26;24755.1;-568.7000000000007;24611.314353160815
2016-09-27;25109.5;354.40000000000146;24593.93050908543
2016-09-28;24825.3;-284.2000000000007;24693.829034837767
2016-09-29;25499.9;674.6000000000022;24909.99414068491
2016-09-30;26020.4;520.5;25236.041815600885
2016-10-01;26020.4;0.0;25660.463238324235
2016-10-02;26020.4;0.0;26167.10940603318
2016-10-03;25143.1;-877.3000000000029;26735.901332390888
2016-10-04;26667.4;1524.300000000003;27343.73922444103
2016-10-05;27008.0;340.59999999999854;27965.57297363462
2016-10-06;28472.4;1464.4000000000015;28575.585804295435
2016-10-07;29652.8;1180.3999999999978;29148.433941974676
2016-10-08;29652.8;0.0;29660.4787281718
2016-10-09;29652.8;0.0;30090.944705192636
2016-10-10;29389.9;-262.8999999999978;30422.938602331382
2016-10-11;32521.0;3131.0999999999985;30644.27028420298
2016-10-12;31956.8;-564.2000000000007;30748.027508663974
2016-10-13;31034.9;-921.8999999999978;30732.87119251914
2016-10-14;30959.3;-75.60000000000218;30603.03570236534
2016-10-15;30959.3;0.0;30368.037977564403
2016-10-16;30959.3;0.0;30042.118318697212
2016-10-17;28378.5;-2580.7999999999993;29643.45267845519
2016-10-18;28277.8;-100.70000000000073;29193.189711382063
2016-10-19;28057.4;-220.39999999999782;28714.374514157887
2016-10-20;26868.2;-1189.2000000000007;28230.82431089058
2016-10-21;27419.6;551.3999999999978;27766.019324187888
2016-10-22;27419.6;0.0;27342.065345631825
2016-10-23;27419.6;0.0;26978.77420377473
2016-10-24;26561.1;-858.5;26692.89587611789
2016-10-25;26760.0;198.90000000000146;26497.52296674973
2016-10-26;26745.1;-14.900000000001455;26401.676124738813
2016-10-27;27219.3;474.2000000000007;26410.06885545659
2016-10-28;27173.5;-45.79999999999927;26523.04277997205
2016-10-29;27173.5;0.0;26736.659923070212
2016-10-30;27173.5;0.0;27042.93676745899
2016-10-31;27281.3;107.79999999999927;27430.204914563437
2016-11-01;27786.4;505.1000000000022;27883.584309615875
2016-11-02;28334.6;548.1999999999971;28385.556124801093
2016-11-03;28762.5;427.90000000000146;28916.622672775615
2016-11-04;29438.7;676.2000000000007;29456.04054507296
2016-11-05;29438.7;0.0;29982.61032186618
2016-11-06;29438.7;0.0;30475.50189357462
2016-11-07;28878.9;-559.7999999999993;30915.08927760838
2016-11-08;31022.4;2143.5;31283.76370609156
2016-11-09;32174.9;1152.5;31566.68974385172
2016-11-10;32100.7;-74.20000000000073;31752.467267690696
2016-11-11;33620.8;1520.1000000000022;31833.663067913985
2016-11-12;33620.8;0.0;31807.180013176174
2016-11-13;33620.8;0.0;31674.439075378712
2016-11-14;31270.5;-2350.300000000003;31441.359495107925
